"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","viewingHint","Visibility","Delete in Title","Thumbnail","Rights.copyrightStatus","Name.repository","Title","Alt ID.local","Alt ID.collection","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Tom Leung Collection","ark:/21198/zz002533rb/gv77c701","ark:/21198/zz002533rb","","","Page","leung/21198-zz002533rb_1559544_master.tif","1","","","","","","","","Page 1","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002533rb%2Fgv77c701",""
"Tom Leung Collection","ark:/21198/zz002533rb/kc657n62","ark:/21198/zz002533rb","","","Page","leung/21198-zz002533rb_1559547_master.tif","2","","","","","","","","Page 2","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002533rb%2Fkc657n62",""
