"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Rights.publicationStatus","Rights.permission","Name.subject","Coverage.geographic","Name.creator","Subject","Rights.publicationNote","Language","Type.genre","Author","Name.contributor","Name.correspondent","Name.repository","Rights.permissionNote","Name.photographer","Title","Date.creation","Date.publication","Description.note","Date.normalized","Description.caption","Description.abstract","Bucketeer State","IIIF Access URL"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00177f22","ark:/21198/zz00177d33","2","Completed","Page","wavav/images/masters/21198-zz00177f22_498083_master.tif","1","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00177f22"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00177f3k","ark:/21198/zz00177d33","2","Completed","Page","wavav/images/masters/21198-zz00177f3k_498087_master.tif","2","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00177f3k"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00177f43","ark:/21198/zz00177d33","2","Completed","Page","wavav/images/masters/21198-zz00177f43_498093_master.tif","3","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 3","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00177f43"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00177f7n","ark:/21198/zz00177f5m","2","Completed","Page","wavav/images/masters/21198-zz00177f7n_498122_master.tif","1","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00177f7n"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00177f85","ark:/21198/zz00177f5m","2","Completed","Page","wavav/images/masters/21198-zz00177f85_498125_master.tif","2","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00177f85"
