Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Text direction,Visibility,IIIF Range,Rights.copyrightStatus,Language,Rights,Type.typeOfResource,Subject,Name.composer,Alt ID.local,Title,AltTitle.other,Description.note,Date.creation,Format.extent,Alt ID.oclc,Date.normalized,Format.medium,Description.contents,Format.dimensions,Description.binding,Opac url,Relation.isPartOf
Music Library Manuscripts,ark:/21198/zz002k9j3f,ark:/21198/zz002jkbwm,5,Imported,Page,muslibmss/image/Die_Sierene/musicmss_Die_Sierene_321.tif,322,,,,,,private,,,,,,,,,musicmss_Die Sierene_321,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k9j4z,ark:/21198/zz002jkbwm,5,Imported,Page,muslibmss/image/Die_Sierene/musicmss_Die_Sierene_322.tif,323,,,,,,private,,,,,,,,,musicmss_Die Sierene_322,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k9j5g,ark:/21198/zz002jkbwm,5,Imported,Page,muslibmss/image/Die_Sierene/musicmss_Die_Sierene_323.tif,324,,,,,,private,,,,,,,,,musicmss_Die Sierene_323,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k9j60,ark:/21198/zz002jkbwm,5,Imported,Page,muslibmss/image/Die_Sierene/musicmss_Die_Sierene_324.tif,325,,,,,,private,,,,,,,,,musicmss_Die Sierene_324,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k9j7h,ark:/21198/zz002jkbwm,5,Imported,Page,muslibmss/image/Die_Sierene/musicmss_Die_Sierene_325.tif,326,,,,,,private,,,,,,,,,musicmss_Die Sierene_325,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k9j81,ark:/21198/zz002jkbwm,5,Imported,Page,muslibmss/image/Die_Sierene/musicmss_Die_Sierene_326.tif,327,,,,,,private,,,,,,,,,musicmss_Die Sierene_326,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k9j9j,ark:/21198/zz002jkbwm,5,Imported,Page,muslibmss/image/Die_Sierene/musicmss_Die_Sierene_327.tif,328,,,,,,private,,,,,,,,,musicmss_Die Sierene_327,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k9jb2,ark:/21198/zz002jkbwm,5,Imported,Page,muslibmss/image/Die_Sierene/musicmss_Die_Sierene_328.tif,329,,,,,,private,,,,,,,,,musicmss_Die Sierene_328,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k9jck,ark:/21198/zz002jkbwm,5,Imported,Page,muslibmss/image/Die_Sierene/musicmss_Die_Sierene_329.tif,330,,,,,,private,,,,,,,,,musicmss_Die Sierene_329,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k9jd3,ark:/21198/zz002jkbwm,5,Imported,Page,muslibmss/image/Die_Sierene/musicmss_Die_Sierene_330.tif,331,,,,,,private,,,,,,,,,musicmss_Die Sierene_330,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k9jfm,ark:/21198/zz002jkbwm,5,Imported,Page,muslibmss/image/Die_Sierene/musicmss_Die_Sierene_331.tif,332,,,,,,private,,,,,,,,,musicmss_Die Sierene_331,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k9jg4,ark:/21198/zz002jkbwm,5,Imported,Page,muslibmss/image/Die_Sierene/musicmss_Die_Sierene_332.tif,333,,,,,,private,,,,,,,,,musicmss_Die Sierene_332,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k9jhn,ark:/21198/zz002jkbwm,5,Imported,Page,muslibmss/image/Die_Sierene/musicmss_Die_Sierene_333.tif,334,,,,,,private,,,,,,,,,musicmss_Die Sierene_333,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k9jj5,ark:/21198/zz002jkbwm,5,Imported,Page,muslibmss/image/Die_Sierene/musicmss_Die_Sierene_334.tif,335,,,,,,private,,,,,,,,,musicmss_Die Sierene_334,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k9jkp,ark:/21198/zz002jkbwm,5,Imported,Page,muslibmss/image/Die_Sierene/musicmss_Die_Sierene_335.tif,336,,,,,,private,,,,,,,,,musicmss_Die Sierene_335,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k9jm6,ark:/21198/zz002jkbwm,5,Imported,Page,muslibmss/image/Die_Sierene/musicmss_Die_Sierene_336.tif,337,,,,,,private,,,,,,,,,musicmss_Die Sierene_336,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k9jnq,ark:/21198/zz002jkbwm,5,Imported,Page,muslibmss/image/Die_Sierene/musicmss_Die_Sierene_337.tif,338,,,,,,private,,,,,,,,,musicmss_Die Sierene_337,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k9jp7,ark:/21198/zz002jkbwm,5,Imported,Page,muslibmss/image/Die_Sierene/musicmss_Die_Sierene_338.tif,339,,,,,,private,,,,,,,,,musicmss_Die Sierene_338,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k9jqr,ark:/21198/zz002jkbwm,5,Imported,Page,muslibmss/image/Die_Sierene/musicmss_Die_Sierene_339.tif,340,,,,,,private,,,,,,,,,musicmss_Die Sierene_339,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k9jr8,ark:/21198/zz002jkbwm,5,Imported,Page,muslibmss/image/Die_Sierene/musicmss_Die_Sierene_340.tif,341,,,,,,private,,,,,,,,,musicmss_Die Sierene_340,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k9jss,ark:/21198/zz002jkbwm,5,Imported,Page,muslibmss/image/Die_Sierene/musicmss_Die_Sierene_341.tif,342,,,,,,private,,,,,,,,,musicmss_Die Sierene_341,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k9jt9,ark:/21198/zz002jkbwm,5,Imported,Page,muslibmss/image/Die_Sierene/musicmss_Die_Sierene_342.tif,343,,,,,,private,,,,,,,,,musicmss_Die Sierene_342,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k9jvt,ark:/21198/zz002jkbwm,5,Imported,Page,muslibmss/image/Die_Sierene/musicmss_Die_Sierene_343.tif,344,,,,,,private,,,,,,,,,musicmss_Die Sierene_343,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k9jwb,ark:/21198/zz002jkbwm,5,Imported,Page,muslibmss/image/Die_Sierene/musicmss_Die_Sierene_344.tif,345,,,,,,private,,,,,,,,,musicmss_Die Sierene_344,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k9jxv,ark:/21198/zz002jkbwm,5,Imported,Page,muslibmss/image/Die_Sierene/musicmss_Die_Sierene_345.tif,346,,,,,,private,,,,,,,,,musicmss_Die Sierene_345,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k9jzc,ark:/21198/zz002jkbwm,5,Imported,Page,muslibmss/image/Die_Sierene/musicmss_Die_Sierene_346.tif,347,,,,,,private,,,,,,,,,musicmss_Die Sierene_346,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k9k0c,ark:/21198/zz002jkbwm,5,Imported,Page,muslibmss/image/Die_Sierene/musicmss_Die_Sierene_347.tif,348,,,,,,private,,,,,,,,,musicmss_Die Sierene_347,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k9k1w,ark:/21198/zz002jkbwm,5,Imported,Page,muslibmss/image/Die_Sierene/musicmss_Die_Sierene_348.tif,349,,,,,,private,,,,,,,,,musicmss_Die Sierene_348,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k9k2d,ark:/21198/zz002jkbwm,5,Imported,Page,muslibmss/image/Die_Sierene/musicmss_Die_Sierene_349.tif,350,,,,,,private,,,,,,,,,musicmss_Die Sierene_349,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k9k3x,ark:/21198/zz002jkbwm,5,Imported,Page,muslibmss/image/Die_Sierene/musicmss_Die_Sierene_350.tif,351,,,,,,private,,,,,,,,,musicmss_Die Sierene_350,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k9k4f,ark:/21198/zz002jkbwm,5,Imported,Page,muslibmss/image/Die_Sierene/musicmss_Die_Sierene_351.tif,352,,,,,,private,,,,,,,,,musicmss_Die Sierene_351,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k9k5z,ark:/21198/zz002jkbwm,5,Imported,Page,muslibmss/image/Die_Sierene/musicmss_Die_Sierene_352.tif,353,,,,,,private,,,,,,,,,musicmss_Die Sierene_352,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k9k6g,ark:/21198/zz002jkbwm,5,Imported,Page,muslibmss/image/Die_Sierene/musicmss_Die_Sierene_353.tif,354,,,,,,private,,,,,,,,,musicmss_Die Sierene_353,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k9k70,ark:/21198/zz002jkbwm,5,Imported,Page,muslibmss/image/Die_Sierene/musicmss_Die_Sierene_354.tif,355,,,,,,private,,,,,,,,,musicmss_Die Sierene_354,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k9k8h,ark:/21198/zz002jkbwm,5,Imported,Page,muslibmss/image/Die_Sierene/musicmss_Die_Sierene_355.tif,356,,,,,,private,,,,,,,,,musicmss_Die Sierene_355,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k9k91,ark:/21198/zz002jkbwm,5,Imported,Page,muslibmss/image/Die_Sierene/musicmss_Die_Sierene_356_Rear.tif,357,,,,,,private,,,,,,,,,musicmss_Die Sierene_356_Rear,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k02hv,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_000_Cover.tif,1,,,,,,private,,copyrighted,,Y,,,,musicmss_026_000_Cover,musicmss_026_000_Cover,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k02jc,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_001.tif,2,,,,,,private,,copyrighted,,Y,,,,musicmss_026_001,musicmss_026_001,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k02kw,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_002.tif,3,,,,,,private,,copyrighted,,Y,,,,musicmss_026_002,musicmss_026_002,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k02md,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_003.tif,4,,,,,,private,,copyrighted,,Y,,,,musicmss_026_003,musicmss_026_003,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k02nx,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_004.tif,5,,,,,,private,,copyrighted,,Y,,,,musicmss_026_004,musicmss_026_004,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k02pf,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_005.tif,6,,,,,,private,,copyrighted,,Y,,,,musicmss_026_005,musicmss_026_005,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k02qz,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_006.tif,7,,,,,,private,,copyrighted,,Y,,,,musicmss_026_006,musicmss_026_006,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k02rg,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_007.tif,8,,,,,,private,,copyrighted,,Y,,,,musicmss_026_007,musicmss_026_007,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k02s0,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_008.tif,9,,,,,,private,,copyrighted,,Y,,,,musicmss_026_008,musicmss_026_008,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k02th,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_009.tif,10,,,,,,private,,copyrighted,,Y,,,,musicmss_026_009,musicmss_026_009,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k02v1,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_010.tif,11,,,,,,private,,copyrighted,,Y,,,,musicmss_026_010,musicmss_026_010,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k02wj,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_011.tif,12,,,,,,private,,copyrighted,,Y,,,,musicmss_026_011,musicmss_026_011,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k02x2,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_012.tif,13,,,,,,private,,copyrighted,,Y,,,,musicmss_026_012,musicmss_026_012,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k02zk,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_013.tif,14,,,,,,private,,copyrighted,,Y,,,,musicmss_026_013,musicmss_026_013,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k030k,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_014.tif,15,,,,,,private,,copyrighted,,Y,,,,musicmss_026_014,musicmss_026_014,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k0313,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_015.tif,16,,,,,,private,,copyrighted,,Y,,,,musicmss_026_015,musicmss_026_015,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k032m,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_016.tif,17,,,,,,private,,copyrighted,,Y,,,,musicmss_026_016,musicmss_026_016,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k0334,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_017.tif,18,,,,,,private,,copyrighted,,Y,,,,musicmss_026_017,musicmss_026_017,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k034n,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_018.tif,19,,,,,,private,,copyrighted,,Y,,,,musicmss_026_018,musicmss_026_018,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k0355,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_019.tif,20,,,,,,private,,copyrighted,,Y,,,,musicmss_026_019,musicmss_026_019,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k036p,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_020.tif,21,,,,,,private,,copyrighted,,Y,,,,musicmss_026_020,musicmss_026_020,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k0376,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_021.tif,22,,,,,,private,,copyrighted,,Y,,,,musicmss_026_021,musicmss_026_021,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k038q,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_022.tif,23,,,,,,private,,copyrighted,,Y,,,,musicmss_026_022,musicmss_026_022,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k0397,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_023.tif,24,,,,,,private,,copyrighted,,Y,,,,musicmss_026_023,musicmss_026_023,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k03br,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_024.tif,25,,,,,,private,,copyrighted,,Y,,,,musicmss_026_024,musicmss_026_024,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k03c8,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_025.tif,26,,,,,,private,,copyrighted,,Y,,,,musicmss_026_025,musicmss_026_025,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k03ds,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_026.tif,27,,,,,,private,,copyrighted,,Y,,,,musicmss_026_026,musicmss_026_026,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k03f9,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_027.tif,28,,,,,,private,,copyrighted,,Y,,,,musicmss_026_027,musicmss_026_027,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k03gt,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_028.tif,29,,,,,,private,,copyrighted,,Y,,,,musicmss_026_028,musicmss_026_028,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k03hb,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_029.tif,30,,,,,,private,,copyrighted,,Y,,,,musicmss_026_029,musicmss_026_029,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k03jv,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_030.tif,31,,,,,,private,,copyrighted,,Y,,,,musicmss_026_030,musicmss_026_030,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k03kc,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_031.tif,32,,,,,,private,,copyrighted,,Y,,,,musicmss_026_031,musicmss_026_031,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k03mw,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_032.tif,33,,,,,,private,,copyrighted,,Y,,,,musicmss_026_032,musicmss_026_032,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k03nd,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_033.tif,34,,,,,,private,,copyrighted,,Y,,,,musicmss_026_033,musicmss_026_033,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k03px,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_034.tif,35,,,,,,private,,copyrighted,,Y,,,,musicmss_026_034,musicmss_026_034,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k03qf,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_035.tif,36,,,,,,private,,copyrighted,,Y,,,,musicmss_026_035,musicmss_026_035,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k03rz,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_036.tif,37,,,,,,private,,copyrighted,,Y,,,,musicmss_026_036,musicmss_026_036,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k03sg,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_037.tif,38,,,,,,private,,copyrighted,,Y,,,,musicmss_026_037,musicmss_026_037,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k03t0,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_038.tif,39,,,,,,private,,copyrighted,,Y,,,,musicmss_026_038,musicmss_026_038,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k03vh,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_039.tif,40,,,,,,private,,copyrighted,,Y,,,,musicmss_026_039,musicmss_026_039,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k03w1,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_040.tif,41,,,,,,private,,copyrighted,,Y,,,,musicmss_026_040,musicmss_026_040,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k03xj,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_041.tif,42,,,,,,private,,copyrighted,,Y,,,,musicmss_026_041,musicmss_026_041,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k03z2,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_042.tif,43,,,,,,private,,copyrighted,,Y,,,,musicmss_026_042,musicmss_026_042,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k0402,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_043.tif,44,,,,,,private,,copyrighted,,Y,,,,musicmss_026_043,musicmss_026_043,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k041k,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_044.tif,45,,,,,,private,,copyrighted,,Y,,,,musicmss_026_044,musicmss_026_044,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k0423,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_045.tif,46,,,,,,private,,copyrighted,,Y,,,,musicmss_026_045,musicmss_026_045,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k043m,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_046.tif,47,,,,,,private,,copyrighted,,Y,,,,musicmss_026_046,musicmss_026_046,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k0444,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_047.tif,48,,,,,,private,,copyrighted,,Y,,,,musicmss_026_047,musicmss_026_047,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k045n,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_048.tif,49,,,,,,private,,copyrighted,,Y,,,,musicmss_026_048,musicmss_026_048,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k0465,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_049.tif,50,,,,,,private,,copyrighted,,Y,,,,musicmss_026_049,musicmss_026_049,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k047p,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_050.tif,51,,,,,,private,,copyrighted,,Y,,,,musicmss_026_050,musicmss_026_050,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k0486,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_051.tif,52,,,,,,private,,copyrighted,,Y,,,,musicmss_026_051,musicmss_026_051,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k049q,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_052.tif,53,,,,,,private,,copyrighted,,Y,,,,musicmss_026_052,musicmss_026_052,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k04b7,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_053.tif,54,,,,,,private,,copyrighted,,Y,,,,musicmss_026_053,musicmss_026_053,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k04cr,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_054.tif,55,,,,,,private,,copyrighted,,Y,,,,musicmss_026_054,musicmss_026_054,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k04d8,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_055.tif,56,,,,,,private,,copyrighted,,Y,,,,musicmss_026_055,musicmss_026_055,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k04fs,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_056.tif,57,,,,,,private,,copyrighted,,Y,,,,musicmss_026_056,musicmss_026_056,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k04g9,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_057.tif,58,,,,,,private,,copyrighted,,Y,,,,musicmss_026_057,musicmss_026_057,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k04ht,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_058.tif,59,,,,,,private,,copyrighted,,Y,,,,musicmss_026_058,musicmss_026_058,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k04jb,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_059.tif,60,,,,,,private,,copyrighted,,Y,,,,musicmss_026_059,musicmss_026_059,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k04kv,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_060.tif,61,,,,,,private,,copyrighted,,Y,,,,musicmss_026_060,musicmss_026_060,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k04mc,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_061.tif,62,,,,,,private,,copyrighted,,Y,,,,musicmss_026_061,musicmss_026_061,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k04nw,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_062.tif,63,,,,,,private,,copyrighted,,Y,,,,musicmss_026_062,musicmss_026_062,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k04pd,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_063.tif,64,,,,,,private,,copyrighted,,Y,,,,musicmss_026_063,musicmss_026_063,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k04qx,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_064.tif,65,,,,,,private,,copyrighted,,Y,,,,musicmss_026_064,musicmss_026_064,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k04rf,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_065.tif,66,,,,,,private,,copyrighted,,Y,,,,musicmss_026_065,musicmss_026_065,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k04sz,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_066.tif,67,,,,,,private,,copyrighted,,Y,,,,musicmss_026_066,musicmss_026_066,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k04tg,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_067.tif,68,,,,,,private,,copyrighted,,Y,,,,musicmss_026_067,musicmss_026_067,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k04v0,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_068.tif,69,,,,,,private,,copyrighted,,Y,,,,musicmss_026_068,musicmss_026_068,,,,,,,,,,,,
Music Library Manuscripts,ark:/21198/zz002k04wh,ark:/21198/zz002jkbx4,5,Imported,Page,muslibmss/image/Ms_26/musicmss_026_069.tif,70,,,,,,private,,copyrighted,,Y,,,,musicmss_026_069,musicmss_026_069,,,,,,,,,,,,
