"Object Type","Item ARK","Parent ARK","Title","Item Status ID","Item Status","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Rights.servicesContact","Language","Rights.publicationStatus","Name.repository","Subject.conceptTopic","Name.contributor","Type.genre","Date.creation","Date.normalized","AltTitle.uniform","Opac url","Format.extent","Relation.isPartOf","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Page","ark:/21198/zz0028vf81","ark:/21198/zz0028vf7h","page 1","2","Completed","accio/image/21198-zz0028vf81_1949040_master.tif","1","","","","","","","","pd","","","published","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028vf81",""
"Page","ark:/21198/zz0028vf9j","ark:/21198/zz0028vf7h","page 2","2","Completed","accio/image/21198-zz0028vf9j_1949046_master.tif","2","","","","","","","","pd","","","published","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028vf9j",""
"Page","ark:/21198/zz0028vfb2","ark:/21198/zz0028vf7h","page 3","2","Completed","accio/image/21198-zz0028vfb2_1949050_master.tif","3","","","","","","","","pd","","","published","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028vfb2",""
"Page","ark:/21198/zz0028vfck","ark:/21198/zz0028vf7h","page 4","2","Completed","accio/image/21198-zz0028vfck_1949055_master.tif","4","","","","","","","","pd","","","published","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028vfck",""
