"File Name","Item Sequence","Visibility","Title","IIIF Range","viewingHint","Text direction","Parent ARK","Item ARK","Object Type","Rights.statementLocal","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol14/uclaeal_wahon_B05_bib3320008_vol14_001.tif","1","","Front cover","","","","ark:/21198/z10c69s0","ark:/21198/z10c69s0/sw43zc5x","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c69s0%2Fsw43zc5x",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol14/uclaeal_wahon_B05_bib3320008_vol14_002.tif","2","","Page spread 1","","","","ark:/21198/z10c69s0","ark:/21198/z10c69s0/h008p740","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c69s0%2Fh008p740",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol14/uclaeal_wahon_B05_bib3320008_vol14_003.tif","3","","Page spread 2","","","","ark:/21198/z10c69s0","ark:/21198/z10c69s0/hq11sf52","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c69s0%2Fhq11sf52",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol14/uclaeal_wahon_B05_bib3320008_vol14_004.tif","4","","Page spread 3","","","","ark:/21198/z10c69s0","ark:/21198/z10c69s0/pp08t512","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c69s0%2Fpp08t512",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol14/uclaeal_wahon_B05_bib3320008_vol14_005.tif","5","","Page spread 4","","","","ark:/21198/z10c69s0","ark:/21198/z10c69s0/r561km34","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c69s0%2Fr561km34",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol14/uclaeal_wahon_B05_bib3320008_vol14_006.tif","6","","Page spread 5","","","","ark:/21198/z10c69s0","ark:/21198/z10c69s0/m130cp0d","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c69s0%2Fm130cp0d",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol14/uclaeal_wahon_B05_bib3320008_vol14_007.tif","7","","Page spread 6","","","","ark:/21198/z10c69s0","ark:/21198/z10c69s0/t782tc9s","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c69s0%2Ft782tc9s",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol14/uclaeal_wahon_B05_bib3320008_vol14_008.tif","8","","Page spread 7","","","","ark:/21198/z10c69s0","ark:/21198/z10c69s0/sp936f14","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c69s0%2Fsp936f14",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol14/uclaeal_wahon_B05_bib3320008_vol14_009.tif","9","","Page spread 8","","","","ark:/21198/z10c69s0","ark:/21198/z10c69s0/sm13n143","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c69s0%2Fsm13n143",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol14/uclaeal_wahon_B05_bib3320008_vol14_010.tif","10","","Page spread 9","","","","ark:/21198/z10c69s0","ark:/21198/z10c69s0/cp48h463","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c69s0%2Fcp48h463",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol14/uclaeal_wahon_B05_bib3320008_vol14_011.tif","11","","Page spread 10","","","","ark:/21198/z10c69s0","ark:/21198/z10c69s0/nr369p11","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c69s0%2Fnr369p11",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol14/uclaeal_wahon_B05_bib3320008_vol14_012.tif","12","","Page spread 11","","","","ark:/21198/z10c69s0","ark:/21198/z10c69s0/rr78jz2d","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c69s0%2Frr78jz2d",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol14/uclaeal_wahon_B05_bib3320008_vol14_013.tif","13","","Page spread 12","","","","ark:/21198/z10c69s0","ark:/21198/z10c69s0/dx14801w","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c69s0%2Fdx14801w",""
