"File Name","Item Sequence","Visibility","Title","IIIF Range","viewingHint","Text direction","Parent ARK","Item ARK","Object Type","Rights.statementLocal","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/dl_wahon/uclaeal_wahon_B08_bib1728441_vol04/uclaeal_wahon_B08_bib1728441_vol04_022.tif","22","","Page spread 21","","","","ark:/21198/n1vw3k","ark:/21198/n1vw3k/b6006w3s","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1vw3k%2Fb6006w3s",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B08_bib1728441_vol04/uclaeal_wahon_B08_bib1728441_vol04_023.tif","23","","Page spread 22","","","","ark:/21198/n1vw3k","ark:/21198/n1vw3k/s771nv2w","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1vw3k%2Fs771nv2w",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B08_bib1728441_vol04/uclaeal_wahon_B08_bib1728441_vol04_024.tif","24","","Page spread 23","","","","ark:/21198/n1vw3k","ark:/21198/n1vw3k/wc64p29k","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1vw3k%2Fwc64p29k",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B08_bib1728441_vol04/uclaeal_wahon_B08_bib1728441_vol04_025.tif","25","","Page spread 24","","","","ark:/21198/n1vw3k","ark:/21198/n1vw3k/ck25d84d","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1vw3k%2Fck25d84d",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B08_bib1728441_vol04/uclaeal_wahon_B08_bib1728441_vol04_026.tif","26","","Page spread 25","","","","ark:/21198/n1vw3k","ark:/21198/n1vw3k/bd72978m","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1vw3k%2Fbd72978m",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B08_bib1728441_vol04/uclaeal_wahon_B08_bib1728441_vol04_027.tif","27","","Page spread 26","","","","ark:/21198/n1vw3k","ark:/21198/n1vw3k/pv76649b","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1vw3k%2Fpv76649b",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B08_bib1728441_vol04/uclaeal_wahon_B08_bib1728441_vol04_028.tif","28","","Page spread 27","","","","ark:/21198/n1vw3k","ark:/21198/n1vw3k/sm345887","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1vw3k%2Fsm345887",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B08_bib1728441_vol04/uclaeal_wahon_B08_bib1728441_vol04_029.tif","29","","Page spread 28","","","","ark:/21198/n1vw3k","ark:/21198/n1vw3k/6322kf8x","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1vw3k%2F6322kf8x",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B08_bib1728441_vol04/uclaeal_wahon_B08_bib1728441_vol04_030.tif","30","","Page spread 29","","","","ark:/21198/n1vw3k","ark:/21198/n1vw3k/wk08jp29","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1vw3k%2Fwk08jp29",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B08_bib1728441_vol04/uclaeal_wahon_B08_bib1728441_vol04_031.tif","31","","Page spread 30","","","","ark:/21198/n1vw3k","ark:/21198/n1vw3k/s443cg78","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1vw3k%2Fs443cg78",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B08_bib1728441_vol04/uclaeal_wahon_B08_bib1728441_vol04_032.tif","32","","Page spread 31","","","","ark:/21198/n1vw3k","ark:/21198/n1vw3k/9061d66n","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1vw3k%2F9061d66n",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B08_bib1728441_vol04/uclaeal_wahon_B08_bib1728441_vol04_033.tif","33","","Back cover","","","","ark:/21198/n1vw3k","ark:/21198/n1vw3k/bj85m03b","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1vw3k%2Fbj85m03b",""
