"File Name","Item Sequence","Visibility","Title","IIIF Range","viewingHint","Text direction","Parent ARK","Item ARK","Object Type","Rights.statementLocal","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol04/uclaeal_wahon_B05_bib3320008_vol04_001.tif","1","","Front cover","","","","ark:/21198/z18w4vdk","ark:/21198/z18w4vdk/sw43zc5x","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w4vdk%2Fsw43zc5x",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol04/uclaeal_wahon_B05_bib3320008_vol04_002.tif","2","","Page spread 1","","","","ark:/21198/z18w4vdk","ark:/21198/z18w4vdk/h008p740","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w4vdk%2Fh008p740",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol04/uclaeal_wahon_B05_bib3320008_vol04_003.tif","3","","Page spread 2","","","","ark:/21198/z18w4vdk","ark:/21198/z18w4vdk/hq11sf52","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w4vdk%2Fhq11sf52",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol04/uclaeal_wahon_B05_bib3320008_vol04_004.tif","4","","Page spread 3","","","","ark:/21198/z18w4vdk","ark:/21198/z18w4vdk/pp08t512","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w4vdk%2Fpp08t512",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol04/uclaeal_wahon_B05_bib3320008_vol04_005.tif","5","","Page spread 4","","","","ark:/21198/z18w4vdk","ark:/21198/z18w4vdk/r561km34","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w4vdk%2Fr561km34",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol04/uclaeal_wahon_B05_bib3320008_vol04_006.tif","6","","Page spread 5","","","","ark:/21198/z18w4vdk","ark:/21198/z18w4vdk/m130cp0d","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w4vdk%2Fm130cp0d",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol04/uclaeal_wahon_B05_bib3320008_vol04_007.tif","7","","Page spread 6","","","","ark:/21198/z18w4vdk","ark:/21198/z18w4vdk/t782tc9s","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w4vdk%2Ft782tc9s",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol04/uclaeal_wahon_B05_bib3320008_vol04_008.tif","8","","Page spread 7","","","","ark:/21198/z18w4vdk","ark:/21198/z18w4vdk/sp936f14","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w4vdk%2Fsp936f14",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol04/uclaeal_wahon_B05_bib3320008_vol04_009.tif","9","","Page spread 8","","","","ark:/21198/z18w4vdk","ark:/21198/z18w4vdk/sm13n143","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w4vdk%2Fsm13n143",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol04/uclaeal_wahon_B05_bib3320008_vol04_010.tif","10","","Page spread 9","","","","ark:/21198/z18w4vdk","ark:/21198/z18w4vdk/cp48h463","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w4vdk%2Fcp48h463",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol04/uclaeal_wahon_B05_bib3320008_vol04_011.tif","11","","Page spread 10","","","","ark:/21198/z18w4vdk","ark:/21198/z18w4vdk/nr369p11","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w4vdk%2Fnr369p11",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol04/uclaeal_wahon_B05_bib3320008_vol04_012.tif","12","","Page spread 11","","","","ark:/21198/z18w4vdk","ark:/21198/z18w4vdk/rr78jz2d","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w4vdk%2Frr78jz2d",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol04/uclaeal_wahon_B05_bib3320008_vol04_013.tif","13","","Page spread 12","","","","ark:/21198/z18w4vdk","ark:/21198/z18w4vdk/dx14801w","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w4vdk%2Fdx14801w",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol04/uclaeal_wahon_B05_bib3320008_vol04_014.tif","14","","Page spread 13","","","","ark:/21198/z18w4vdk","ark:/21198/z18w4vdk/zb31w08j","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w4vdk%2Fzb31w08j",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol04/uclaeal_wahon_B05_bib3320008_vol04_015.tif","15","","Page spread 14","","","","ark:/21198/z18w4vdk","ark:/21198/z18w4vdk/zq12hq98","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w4vdk%2Fzq12hq98",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol04/uclaeal_wahon_B05_bib3320008_vol04_016.tif","16","","Page spread 15","","","","ark:/21198/z18w4vdk","ark:/21198/z18w4vdk/5c072v0v","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w4vdk%2F5c072v0v",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol04/uclaeal_wahon_B05_bib3320008_vol04_017.tif","17","","Page spread 16","","","","ark:/21198/z18w4vdk","ark:/21198/z18w4vdk/rf63pv27","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w4vdk%2Frf63pv27",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol04/uclaeal_wahon_B05_bib3320008_vol04_018.tif","18","","Page spread 17","","","","ark:/21198/z18w4vdk","ark:/21198/z18w4vdk/z361dk5q","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w4vdk%2Fz361dk5q",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol04/uclaeal_wahon_B05_bib3320008_vol04_019.tif","19","","Page spread 18","","","","ark:/21198/z18w4vdk","ark:/21198/z18w4vdk/k366wj5c","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w4vdk%2Fk366wj5c",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol04/uclaeal_wahon_B05_bib3320008_vol04_020.tif","20","","Page spread 19","","","","ark:/21198/z18w4vdk","ark:/21198/z18w4vdk/m8574s4q","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w4vdk%2Fm8574s4q",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol04/uclaeal_wahon_B05_bib3320008_vol04_021.tif","21","","Page spread 20","","","","ark:/21198/z18w4vdk","ark:/21198/z18w4vdk/kw38b18z","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w4vdk%2Fkw38b18z",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol04/uclaeal_wahon_B05_bib3320008_vol04_022.tif","22","","Page spread 21","","","","ark:/21198/z18w4vdk","ark:/21198/z18w4vdk/b6006w3s","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w4vdk%2Fb6006w3s",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol04/uclaeal_wahon_B05_bib3320008_vol04_023.tif","23","","Page spread 22","","","","ark:/21198/z18w4vdk","ark:/21198/z18w4vdk/s771nv2w","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w4vdk%2Fs771nv2w",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol04/uclaeal_wahon_B05_bib3320008_vol04_024.tif","24","","Page spread 23","","","","ark:/21198/z18w4vdk","ark:/21198/z18w4vdk/wc64p29k","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w4vdk%2Fwc64p29k",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol04/uclaeal_wahon_B05_bib3320008_vol04_025.tif","25","","Page spread 24","","","","ark:/21198/z18w4vdk","ark:/21198/z18w4vdk/ck25d84d","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w4vdk%2Fck25d84d",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol04/uclaeal_wahon_B05_bib3320008_vol04_026.tif","26","","Page spread 25","","","","ark:/21198/z18w4vdk","ark:/21198/z18w4vdk/bd72978m","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w4vdk%2Fbd72978m",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol04/uclaeal_wahon_B05_bib3320008_vol04_027.tif","27","","Page spread 26","","","","ark:/21198/z18w4vdk","ark:/21198/z18w4vdk/pv76649b","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w4vdk%2Fpv76649b",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol04/uclaeal_wahon_B05_bib3320008_vol04_028.tif","28","","Page spread 27","","","","ark:/21198/z18w4vdk","ark:/21198/z18w4vdk/sm345887","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w4vdk%2Fsm345887",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol04/uclaeal_wahon_B05_bib3320008_vol04_029.tif","29","","Page spread 28","","","","ark:/21198/z18w4vdk","ark:/21198/z18w4vdk/6322kf8x","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w4vdk%2F6322kf8x",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol04/uclaeal_wahon_B05_bib3320008_vol04_030.tif","30","","Page spread 29","","","","ark:/21198/z18w4vdk","ark:/21198/z18w4vdk/wk08jp29","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w4vdk%2Fwk08jp29",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol04/uclaeal_wahon_B05_bib3320008_vol04_031.tif","31","","Page spread 30","","","","ark:/21198/z18w4vdk","ark:/21198/z18w4vdk/s443cg78","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w4vdk%2Fs443cg78",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol04/uclaeal_wahon_B05_bib3320008_vol04_032.tif","32","","Page spread 31","","","","ark:/21198/z18w4vdk","ark:/21198/z18w4vdk/9061d66n","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w4vdk%2F9061d66n",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol04/uclaeal_wahon_B05_bib3320008_vol04_033.tif","33","","Page spread 32","","","","ark:/21198/z18w4vdk","ark:/21198/z18w4vdk/bj85m03b","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w4vdk%2Fbj85m03b",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol04/uclaeal_wahon_B05_bib3320008_vol04_034.tif","34","","Page spread 33","","","","ark:/21198/z18w4vdk","ark:/21198/z18w4vdk/sm99jb61","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w4vdk%2Fsm99jb61",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol04/uclaeal_wahon_B05_bib3320008_vol04_035.tif","35","","Page spread 34","","","","ark:/21198/z18w4vdk","ark:/21198/z18w4vdk/zf11hg76","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w4vdk%2Fzf11hg76",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol04/uclaeal_wahon_B05_bib3320008_vol04_036.tif","36","","Page spread 35","","","","ark:/21198/z18w4vdk","ark:/21198/z18w4vdk/sc574f15","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w4vdk%2Fsc574f15",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol04/uclaeal_wahon_B05_bib3320008_vol04_037.tif","37","","Page spread 36","","","","ark:/21198/z18w4vdk","ark:/21198/z18w4vdk/h882m226","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w4vdk%2Fh882m226",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol04/uclaeal_wahon_B05_bib3320008_vol04_038.tif","38","","Page spread 37","","","","ark:/21198/z18w4vdk","ark:/21198/z18w4vdk/jm63x35t","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w4vdk%2Fjm63x35t",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol04/uclaeal_wahon_B05_bib3320008_vol04_039.tif","39","","Page spread 38","","","","ark:/21198/z18w4vdk","ark:/21198/z18w4vdk/pw77w43t","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w4vdk%2Fpw77w43t",""
"Masters/othermasters/dl_wahon/uclaeal_wahon_B05_bib3320008_vol04/uclaeal_wahon_B05_bib3320008_vol04_040.tif","40","","Back cover","","","","ark:/21198/z18w4vdk","ark:/21198/z18w4vdk/p2610p18","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w4vdk%2Fp2610p18",""
