Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Alternate Identifier.local,Title,Description.tableOfContents,viewingHint,Text direction,Visibility,IIIF Range,Rights.copyrightStatus,Subject,Type.genre,Name.repository,Name.author,Name.translator,Name.commentator,Name.scribe,Name.compiler,Language,Language.script,Name.calligrapher,Relation.rectoVerso,Source,Date.creation,Format.dimensions,Alternate Title.other,Description.abstract,Description.microfilm,Description.citation,Alternate Title.scriptArab,Description.physical,Date.normalized,Description.note,Format.extent,Relation,Description.stamp,Relation.citation,Alternate Title.spine,Description.marks,Description.colophon,thumbnailImageName,masterImageName,JSON,Metadata Only,Conceptual Work,IIIF Manifest URL,IIIF Access URL
Minasian (Caro) Collection of Persian and Arabic Manuscripts,ark:/21198/zz000sq36t,ark:/21198/zz000wrmkf,7,Completed,Work,,38,37,Majmūʿah,"Title: Sharḥ al-Tajrīd; Pp. 16-255.  A commentary on Ṭusī's Tajrīd al-Iʿtiqād, on philosophical issues concerning the subject of metaphysics (especially atoms and accidents). Missing beginning folios and includes notes in the margins.  DP uncertain about authorship.<br>Title: Risālah fī al-nujūm; Pp. 257-274.  Treatise on the movement of the stars. Missing beginning and end folios, includes notes in the margins and nine astronomical figures. Author is unknown.",paged,right-to-left,,,pd,,manuscripts (document genre),"University of California, Los Angeles. $b Library Special Collections",,,,,,ara,unidentified,,,"Caro Minasian Collection of Persian and Arabic Manuscripts, box 6, 37",n.d.,25 x 14.5 cm.,,,,,,,,"This volume contains several minor Persian pieces (correspondence and poetry) in pp. 2-14, listed in DP 660.  None are really ""works,"" although there is a concrete date in one of them (1056 [1646]).  The individual works we have separately logged are nn. 5 and 6 in DP.",,,,,,,,,,"['{""Project Name"": ""Minasian (Caro) Collection of Persian and Arabic Manuscripts"", ""Item ARK"": ""ark:/21198/zz000sq36t"", ""Parent ARK"": ""ark:/21198/zz000wrmkf"", ""Item Status ID"": ""7"", ""Item Status"": ""Needs Review"", ""Object Type"": ""Work"", ""File Name"": """", ""Item Sequence"": ""38"", ""Duplicate"": """", ""Delete in Title"": """", ""viewingHint"": ""paged"", ""Text direction"": """", ""Visibility"": """", ""IIIF Range"": """", ""Rights.copyrightStatus"": ""pd"", ""Subject"": """", ""Type.genre"": ""manuscripts (document genre)"", ""Name.repository"": ""University of California, Los Angeles. $b Library Special Collections"", ""Name.author"": """", ""Name.attributedTo"": """", ""Name.translator"": """", ""Name.commentator"": """", ""Name.scribe"": """", ""Name.creator"": """", ""Name.compiler"": """", ""Name.annotator"": """", ""Language.language"": ""Arabic"", ""Language.script"": ""unidentified"", ""Name.calligrapher"": """", ""Alternate Identifier.local"": ""37"", ""Title"": ""Majm\u016b\u02bfah"", ""Relation.rectoVerso"": """", ""Source"": ""Caro Minasian Collection of Persian and Arabic Manuscripts, box 6, 37"", ""Date.creation"": ""n.d."", ""Format.dimensions"": ""25 x 14.5 cm."", ""Alternate Title.other"": """", ""Description.abstract"": """", ""Description.microfilm"": """", ""Description.citation"": """", ""Alternate Title.scriptArab"": """", ""Description.physical"": """", ""Relation.textDirection"": ""rtl"", ""Date.normalized"": """", ""Description.note"": ""This volume contains several minor Persian pieces (correspondence and poetry) in pp. 2-14, listed in DP 660.  None are really \""works,\"" although there is a concrete date in one of them (1056 [1646]).  The individual works we have separately logged are nn. 5 and 6 in DP."", ""Format.extent"": """", ""Relation"": """", ""Description.stamp"": """", ""Relation.citation"": """", ""Alternate Title.spine"": """", ""Description.marks"": """", ""Description.colophon"": """", ""thumbnailImageName"": """", ""masterImageName"": """"}']",No,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000sq36t/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000ss4b8
Minasian (Caro) Collection of Persian and Arabic Manuscripts,ark:/21198/zz000st6vf,ark:/21198/zz000wrmkf,7,Completed,Work,,59,58,Majmūʿah,Title: Lawāmiʿ al-ḥikam fī taḥqīq al-ḥudūth wa-al-qadam; Pp. 2-146.  An autograph of the author. A philosophical treatise on eternity and the creation of the world.<br>Title: al-Yad al-bayḍāʾ; Pp. 147-205.  A commentary on Shahīd al-Thānī's work Maʿālim al-dīn. On fiqh and the qualifications of muqallids.,paged,right-to-left,,,pd,,manuscripts (document genre),"University of California, Los Angeles. $b Library Special Collections",,,,,,,,,,"Caro Minasian Collection of Persian and Arabic Manuscripts, box 11, 58",n.d.,19 x 11 cm.,,,7216,"Muḥammad Taqī Dānish-pazhūh, Fihrist-i Nushahhā-yi khaṭṭī, daftar 11 & 12 (Ṭihrān: Intishārāt-i Dānishgāh-i Ṭihrān, 1039 AH), p. 661.",مجموعة,,,,,,,,,,,,,"['{""Project Name"": ""Minasian (Caro) Collection of Persian and Arabic Manuscripts"", ""Item ARK"": ""ark:/21198/zz000st6vf"", ""Parent ARK"": ""ark:/21198/zz000wrmkf"", ""Item Status ID"": ""7"", ""Item Status"": ""Needs Review"", ""Object Type"": ""Work"", ""File Name"": """", ""Item Sequence"": ""59"", ""Duplicate"": """", ""Delete in Title"": """", ""viewingHint"": ""paged"", ""Text direction"": """", ""Visibility"": """", ""IIIF Range"": """", ""Rights.copyrightStatus"": ""pd"", ""Subject"": """", ""Type.genre"": ""manuscripts (document genre)"", ""Name.repository"": ""University of California, Los Angeles. $b Library Special Collections"", ""Name.author"": """", ""Name.attributedTo"": """", ""Name.translator"": """", ""Name.commentator"": """", ""Name.scribe"": """", ""Name.creator"": """", ""Name.compiler"": """", ""Name.annotator"": """", ""Language.language"": """", ""Language.script"": """", ""Name.calligrapher"": """", ""Alternate Identifier.local"": ""58"", ""Title"": ""Majm\u016b\u02bfah"", ""Relation.rectoVerso"": """", ""Source"": ""Caro Minasian Collection of Persian and Arabic Manuscripts, box 11, 58"", ""Date.creation"": ""n.d."", ""Format.dimensions"": ""19 x 11 cm."", ""Alternate Title.other"": """", ""Description.abstract"": """", ""Description.microfilm"": ""7216"", ""Description.citation"": ""Mu\u1e25ammad Taq\u012b D\u0101nish-pazh\u016bh, Fihrist-i Nushahh\u0101-yi kha\u1e6d\u1e6d\u012b, daftar 11 & 12 (\u1e6cihr\u0101n: Intish\u0101r\u0101t-i D\u0101nishg\u0101h-i \u1e6cihr\u0101n, 1039 AH), p. 661."", ""Alternate Title.scriptArab"": ""\u0645\u062c\u0645\u0648\u0639\u0629"", ""Description.physical"": """", ""Relation.textDirection"": ""rtl"", ""Date.normalized"": """", ""Description.note"": """", ""Format.extent"": """", ""Relation"": """", ""Description.stamp"": """", ""Relation.citation"": """", ""Alternate Title.spine"": """", ""Description.marks"": """", ""Description.colophon"": """", ""thumbnailImageName"": """", ""masterImageName"": """"}']",No,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000st6vf/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000t29nb
Minasian (Caro) Collection of Persian and Arabic Manuscripts,ark:/21198/zz000st721,ark:/21198/zz000wrmkf,7,Completed,Work,,63,62,Majmūʿah,Title: Kubrā; Pp. 2-107.  On logic and philosophy.<br>Title: Tahdhīb al-manṭiq wa-al-kalām; Pp. 107-141.  On logic and philosophy. Fragment.<br>Title: al-Kāfiyah; On Arabic language and grammar. The end folios are missing.<br>Title: page 290,paged,right-to-left,,,pd,,manuscripts (document genre),"University of California, Los Angeles. $b Library Special Collections",,,,,,,,,,"Caro Minasian Collection of Persian and Arabic Manuscripts, box 12, 62",n.d.,11 x 7,,,,"Muḥammad Taqī Dānish-pazhūh, Fihrist-i Nushahhā-yi khaṭṭī, daftar 11 & 12 (Ṭihrān: Intishārāt-i Dānishgāh-i Ṭihrān, 1039 AH), p. 661.",مجموعة,,,Author is unknown.,,,,,,,,,,"['{""Project Name"": ""Minasian (Caro) Collection of Persian and Arabic Manuscripts"", ""Item ARK"": ""ark:/21198/zz000st721"", ""Parent ARK"": ""ark:/21198/zz000wrmkf"", ""Item Status ID"": ""7"", ""Item Status"": ""Needs Review"", ""Object Type"": ""Work"", ""File Name"": """", ""Item Sequence"": ""63"", ""Duplicate"": """", ""Delete in Title"": """", ""viewingHint"": ""paged"", ""Text direction"": """", ""Visibility"": """", ""IIIF Range"": """", ""Rights.copyrightStatus"": ""pd"", ""Subject"": """", ""Type.genre"": ""manuscripts (document genre)"", ""Name.repository"": ""University of California, Los Angeles. $b Library Special Collections"", ""Name.author"": """", ""Name.attributedTo"": """", ""Name.translator"": """", ""Name.commentator"": """", ""Name.scribe"": """", ""Name.creator"": """", ""Name.compiler"": """", ""Name.annotator"": """", ""Language.language"": """", ""Language.script"": """", ""Name.calligrapher"": """", ""Alternate Identifier.local"": ""62"", ""Title"": ""Majm\u016b\u02bfah"", ""Relation.rectoVerso"": """", ""Source"": ""Caro Minasian Collection of Persian and Arabic Manuscripts, box 12, 62"", ""Date.creation"": ""n.d."", ""Format.dimensions"": ""11 x 7"", ""Alternate Title.other"": """", ""Description.abstract"": """", ""Description.microfilm"": """", ""Description.citation"": ""Mu\u1e25ammad Taq\u012b D\u0101nish-pazh\u016bh, Fihrist-i Nushahh\u0101-yi kha\u1e6d\u1e6d\u012b, daftar 11 & 12 (\u1e6cihr\u0101n: Intish\u0101r\u0101t-i D\u0101nishg\u0101h-i \u1e6cihr\u0101n, 1039 AH), p. 661."", ""Alternate Title.scriptArab"": ""\u0645\u062c\u0645\u0648\u0639\u0629"", ""Description.physical"": """", ""Relation.textDirection"": ""rtl"", ""Date.normalized"": """", ""Description.note"": ""Author is unknown."", ""Format.extent"": """", ""Relation"": """", ""Description.stamp"": """", ""Relation.citation"": """", ""Alternate Title.spine"": """", ""Description.marks"": """", ""Description.colophon"": """", ""thumbnailImageName"": """", ""masterImageName"": """"}']",No,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000st721/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00144vh0
Minasian (Caro) Collection of Persian and Arabic Manuscripts,ark:/21198/zz000stc82,ark:/21198/zz000wrmkf,7,Completed,Work,,114,113,Majmūʿah,"Title: Risālah fī al-ḥikmah; On a variety of subjects concerning philosophy and science. Missing end folios. Author is unknown.<br>Title: Risālah fī al-ḥikmah; On the nature and the perception of the soul. Author is unknown.<br>Title: Tahdīb al-manṭiq wa-al-kalām; A fragment from Taftazānī's Tahdīb al-Manṭiq wa-al-Kalām. Missing end folios.<br>Title: Risālah fī al-ṭabīʿiyāt; On natural philosophy, humors, and specific elements.<br>Title: Arbaʿūn ḥadīthan; A commentary on the forty ḥadīth of the Prophet Muḥammad.",paged,right-to-left,,,pd,,manuscripts (document genre),"University of California, Los Angeles. $b Library Special Collections",,,,,,,,,,"Caro Minasian Collection of Persian and Arabic Manuscripts, box 19, 113",n.d.,15 x 10,,,,"Muḥammad Taqī Dānish-pazhūh, Fihrist-i Nushahhā-yi khaṭṭī, daftar 11 & 12 (Ṭihrān: Intishārāt-i Dānishgāh-i Ṭihrān, 1039 AH), p. 665.",مجموعة,,,,,,,,,,,,,"['{""Project Name"": ""Minasian (Caro) Collection of Persian and Arabic Manuscripts"", ""Item ARK"": ""ark:/21198/zz000stc82"", ""Parent ARK"": ""ark:/21198/zz000wrmkf"", ""Item Status ID"": ""7"", ""Item Status"": ""Needs Review"", ""Object Type"": ""Work"", ""File Name"": """", ""Item Sequence"": ""114"", ""Duplicate"": """", ""Delete in Title"": """", ""viewingHint"": ""paged"", ""Text direction"": """", ""Visibility"": """", ""IIIF Range"": """", ""Rights.copyrightStatus"": ""pd"", ""Subject"": """", ""Type.genre"": ""manuscripts (document genre)"", ""Name.repository"": ""University of California, Los Angeles. $b Library Special Collections"", ""Name.author"": """", ""Name.attributedTo"": """", ""Name.translator"": """", ""Name.commentator"": """", ""Name.scribe"": """", ""Name.creator"": """", ""Name.compiler"": """", ""Name.annotator"": """", ""Language.language"": """", ""Language.script"": """", ""Name.calligrapher"": """", ""Alternate Identifier.local"": ""113"", ""Title"": ""Majm\u016b\u02bfah"", ""Relation.rectoVerso"": """", ""Source"": ""Caro Minasian Collection of Persian and Arabic Manuscripts, box 19, 113"", ""Date.creation"": ""n.d."", ""Format.dimensions"": ""15 x 10"", ""Alternate Title.other"": """", ""Description.abstract"": """", ""Description.microfilm"": """", ""Description.citation"": ""Mu\u1e25ammad Taq\u012b D\u0101nish-pazh\u016bh, Fihrist-i Nushahh\u0101-yi kha\u1e6d\u1e6d\u012b, daftar 11 & 12 (\u1e6cihr\u0101n: Intish\u0101r\u0101t-i D\u0101nishg\u0101h-i \u1e6cihr\u0101n, 1039 AH), p. 665."", ""Alternate Title.scriptArab"": ""\u0645\u062c\u0645\u0648\u0639\u0629"", ""Description.physical"": """", ""Relation.textDirection"": ""rtl"", ""Date.normalized"": """", ""Description.note"": """", ""Format.extent"": """", ""Relation"": """", ""Description.stamp"": """", ""Relation.citation"": """", ""Alternate Title.spine"": """", ""Description.marks"": """", ""Description.colophon"": """", ""thumbnailImageName"": """", ""masterImageName"": """"}']",No,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000stc82/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000t3fj5
Minasian (Caro) Collection of Persian and Arabic Manuscripts,ark:/21198/zz000std8j,ark:/21198/zz000wrmkf,7,Completed,Work,,122,121,Majmūʿah,Title: al-Durrah al-fākhirah; A theological treatise on God's attributes and His unity.<br>Title: Risālah fī itiḥād al-ʿaql wa-al-maʿqūl; A philosophical treatise on the unity between the intellect and its object.<br>Title: Is̱bāt-i ḥarakat-i javāhirī; A philosophical treatise on the nature of essential motion.<br>Title: Hayākil al-nūr; A philosophical treatise on self knowledge and some mystical aspects concerning the universe. Author is unknown.<br>Title: Risālah fī al-kufr wa-al-īmān; A theological treatise concerning faith and blasphemy in Islamic law.<br>Title: Risālah fī al-juzʾ alladhī lā-yatajazá; A philosophical treatise on natural philosophy concerning indivisible matter.,paged,right-to-left,,,pd,,manuscripts (document genre),"University of California, Los Angeles. $b Library Special Collections",,,,,,,,,,"Caro Minasian Collection of Persian and Arabic Manuscripts, box 20, 121",n.d.,,,,7216,"Muḥammad Taqī Dānish-pazhūh, Fihrist-i Nushahhā-yi khaṭṭī, daftar 11 & 12 (Ṭihrān: Intishārāt-i Dānishgāh-i Ṭihrān, 1039 AH), p. 666.",مجموعة,,,,,,,,,,,,,"['{""Project Name"": ""Minasian (Caro) Collection of Persian and Arabic Manuscripts"", ""Item ARK"": ""ark:/21198/zz000std8j"", ""Parent ARK"": ""ark:/21198/zz000wrmkf"", ""Item Status ID"": ""7"", ""Item Status"": ""Needs Review"", ""Object Type"": ""Work"", ""File Name"": """", ""Item Sequence"": ""122"", ""Duplicate"": """", ""Delete in Title"": """", ""viewingHint"": ""paged"", ""Text direction"": """", ""Visibility"": """", ""IIIF Range"": """", ""Rights.copyrightStatus"": ""pd"", ""Subject"": """", ""Type.genre"": ""manuscripts (document genre)"", ""Name.repository"": ""University of California, Los Angeles. $b Library Special Collections"", ""Name.author"": """", ""Name.attributedTo"": """", ""Name.translator"": """", ""Name.commentator"": """", ""Name.scribe"": """", ""Name.creator"": """", ""Name.compiler"": """", ""Name.annotator"": """", ""Language.language"": """", ""Language.script"": """", ""Name.calligrapher"": """", ""Alternate Identifier.local"": ""121"", ""Title"": ""Majm\u016b\u02bfah"", ""Relation.rectoVerso"": """", ""Source"": ""Caro Minasian Collection of Persian and Arabic Manuscripts, box 20, 121"", ""Date.creation"": ""n.d."", ""Format.dimensions"": """", ""Alternate Title.other"": """", ""Description.abstract"": """", ""Description.microfilm"": ""7216"", ""Description.citation"": ""Mu\u1e25ammad Taq\u012b D\u0101nish-pazh\u016bh, Fihrist-i Nushahh\u0101-yi kha\u1e6d\u1e6d\u012b, daftar 11 & 12 (\u1e6cihr\u0101n: Intish\u0101r\u0101t-i D\u0101nishg\u0101h-i \u1e6cihr\u0101n, 1039 AH), p. 666."", ""Alternate Title.scriptArab"": ""\u0645\u062c\u0645\u0648\u0639\u0629"", ""Description.physical"": """", ""Relation.textDirection"": ""rtl"", ""Date.normalized"": """", ""Description.note"": """", ""Format.extent"": """", ""Relation"": """", ""Description.stamp"": """", ""Relation.citation"": """", ""Alternate Title.spine"": """", ""Description.marks"": """", ""Description.colophon"": """", ""thumbnailImageName"": """", ""masterImageName"": """"}']",No,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000std8j/manifest,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000t3xng
