"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Language","Type.genre","Subject","Name.author","Name.subject","Name.annotator","Name.repository","Name.scribe","Title","Relation.rectoVerso","Relation.pageNumber","Relation.textDirection","Relation.isVersionOf","Alt ID.local","Description.contents","Date.creation","Format.dimensions","Format.extent","Description.note","Description.abstract","Bucketeer State","IIIF Access URL"
"St Gall Manuscripts","ark:/21198/zz0028rsbj","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_046v.tif","100","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 46v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rsc2","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_047r.tif","101","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 47r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rsdk","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_047v.tif","102","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 47v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rsf3","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_048r.tif","103","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 48r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rsgm","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_048v.tif","104","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 48v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rsh4","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_049r.tif","105","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 49r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rsjn","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_049v.tif","106","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 49v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rsk5","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_050r.tif","107","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 50r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rsmp","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_050v.tif","108","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 50v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rsn6","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_051r.tif","109","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 51r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rspq","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_051v.tif","110","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 51v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rsq7","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_052r.tif","111","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 52r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rsrr","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_052v.tif","112","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 52v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rss8","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_053r.tif","113","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 53r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rsts","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_053v.tif","114","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 53v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rsv9","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_054r.tif","115","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 54r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rswt","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_054v.tif","116","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 54v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rsxb","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_055r.tif","117","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 55r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rszv","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_055v.tif","118","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 55v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rt0v","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_056r.tif","119","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 56r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rt1c","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_056v.tif","120","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 56v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rt2w","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_057r.tif","121","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 57r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rt3d","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_057v.tif","122","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 57v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rt4x","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_058r.tif","123","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 58r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rt5f","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_058v.tif","124","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 58v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rt6z","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_059r.tif","125","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 59r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rt7g","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_059v.tif","126","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 59v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rt80","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_060r.tif","127","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 60r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rt9h","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_060v.tif","128","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 60v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rtb1","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_061r.tif","129","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 61r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rtcj","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_061v.tif","130","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 61v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rtd2","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_062r.tif","131","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 62r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rtfk","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_062v.tif","132","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 62v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rtg3","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_063r.tif","133","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 63r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rthm","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_063v.tif","134","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 63v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rtj4","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_064r.tif","135","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 64r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rtkn","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_064v.tif","136","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 64v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rtm5","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_065r.tif","137","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 65r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rtnp","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_065v.tif","138","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 65v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rtp6","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_066r.tif","139","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 66r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rtqq","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_066v.tif","140","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 66v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rtr7","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_067r.tif","141","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 67r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rtsr","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_067v.tif","142","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 67v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rtt8","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_068r.tif","143","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 68r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rtvs","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_068v.tif","144","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 68v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rtw9","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_069r.tif","145","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 69r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rtxt","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_069v.tif","146","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 69v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rtzb","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_070r.tif","147","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 70r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rv0b","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_070v.tif","148","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 70v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rv1v","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_071r.tif","149","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 71r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rv2c","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_071v.tif","150","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 71v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rv3w","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_072r.tif","151","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 72r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rv4d","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_072v.tif","152","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 72v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rv5x","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_073r.tif","153","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 73r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rv6f","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_073v.tif","154","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 73v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rv7z","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_074r.tif","155","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 74r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rv8g","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_074v.tif","156","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 74v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rv90","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_075r.tif","157","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 75r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rvbh","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_075v.tif","158","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 75v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rvc1","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_076r.tif","159","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 76r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rvdj","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_076v.tif","160","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 76v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rvf2","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_077r.tif","161","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 77r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rvgk","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_077v.tif","162","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 77v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rvh3","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_078r.tif","163","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 78r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rvjm","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_078v.tif","164","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 78v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rvk4","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_079r.tif","165","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 79r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rvmn","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_079v.tif","166","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 79v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rvn5","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_080r.tif","167","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 80r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rvpp","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_080v.tif","168","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 80v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rvq6","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_081r.tif","169","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 81r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rvrq","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_081v.tif","170","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 81v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rvs7","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_082r.tif","171","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 82r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rvtr","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_082v.tif","172","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 82v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rvv8","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_083r.tif","173","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 83r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rvws","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_083v.tif","174","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 83v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rvx9","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_084r.tif","175","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 84r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rvzt","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_084v.tif","176","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 84v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rw0t","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_085r.tif","177","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 85r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rw1b","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_085v.tif","178","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 85v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rw2v","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_086r.tif","179","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 86r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rw3c","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_086v.tif","180","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 86v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rw4w","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_087r.tif","181","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 87r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rw5d","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_087v.tif","182","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 87v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rw6x","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_088r.tif","183","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 88r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rw7f","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_088v.tif","184","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 88v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rw8z","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_089r.tif","185","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 89r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rw9g","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_089v.tif","186","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 89v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rwb0","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_090r.tif","187","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 90r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rwch","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_090v.tif","188","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 90v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rwd1","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_091r.tif","189","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 91r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rwfj","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_091v.tif","190","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 91v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rwg2","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_092r.tif","191","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 92r","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rwhk","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_092v.tif","192","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 92v","","","","","","","","","","","","failed",
"St Gall Manuscripts","ark:/21198/zz0028rwj3","ark:/21198/zz0028rntv","2","Completed","Page","StGall/masters/zurich_28/ZBZ-Ms-Rh-hist-28_f_093r.tif","193","","","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 93r","","","","","","","","","","","","failed",
