"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Summary","Description.caption","Date.normalized","Description.abstract","Date.created","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015v41f","ark:/21198/zz0015v3tv","2","Completed","Page","scwu/images/masters/21198-zz0015v41f-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015v41f",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015v42z","ark:/21198/zz0015v3tv","2","Completed","Page","scwu/images/masters/21198-zz0015v42z-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015v42z",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015v43g","ark:/21198/zz0015v3tv","2","Completed","Page","scwu/images/masters/21198-zz0015v43g-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015v43g",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015v440","ark:/21198/zz0015v3tv","2","Completed","Page","scwu/images/masters/21198-zz0015v440-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015v440",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015v45h","ark:/21198/zz0015v3tv","2","Completed","Page","scwu/images/masters/21198-zz0015v45h-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015v45h",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015v461","ark:/21198/zz0015v3tv","2","Completed","Page","scwu/images/masters/21198-zz0015v461-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015v461",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015v47j","ark:/21198/zz0015v3tv","2","Completed","Page","scwu/images/masters/21198-zz0015v47j-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015v47j",""
