"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Summary","Description.caption","Date.normalized","Description.abstract","Date.created","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015w5p6","ark:/21198/zz0015w5np","2","Completed","Page","scwu/images/masters/21198-zz0015w5p6-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015w5p6",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015w5qq","ark:/21198/zz0015w5np","2","Completed","Page","scwu/images/masters/21198-zz0015w5qq-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015w5qq",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015w5r7","ark:/21198/zz0015w5np","2","Completed","Page","scwu/images/masters/21198-zz0015w5r7-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015w5r7",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015w5sr","ark:/21198/zz0015w5np","2","Completed","Page","scwu/images/masters/21198-zz0015w5sr-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015w5sr",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015w5t8","ark:/21198/zz0015w5np","2","Completed","Page","scwu/images/masters/21198-zz0015w5t8-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015w5t8",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015w5vs","ark:/21198/zz0015w5np","2","Completed","Page","scwu/images/masters/21198-zz0015w5vs-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015w5vs",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015w5w9","ark:/21198/zz0015w5np","2","Completed","Page","scwu/images/masters/21198-zz0015w5w9-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015w5w9",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015w5xt","ark:/21198/zz0015w5np","2","Completed","Page","scwu/images/masters/21198-zz0015w5xt-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015w5xt",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015w5zb","ark:/21198/zz0015w5np","2","Completed","Page","scwu/images/masters/21198-zz0015w5zb-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015w5zb",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015w60b","ark:/21198/zz0015w5np","2","Completed","Page","scwu/images/masters/21198-zz0015w60b-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015w60b",""
